temperature,pressure,vibration_level,power_consumption,machine_type,status,maintenance_status,timestamp,anomaly_alert,temperature_anomaly,pressure_anomaly,vibration_anomaly,predicted_temperature,predicted_pressure
64.64184743602243,109.69022389295654,0.3151557580164998,50.0660903239268,Machine_C,Underload,Requires_Maintenance,2028-01-04 18:00:00,1,1,1,1,64.27193896628386,107.26975546258288
67.01171220970011,103.25230679212332,0.335800705178984,44.95132274495183,Machine_A,Normal,Requires_Maintenance,2028-07-24 09:00:00,0,0,0,0,66.9331727338421,102.32081122897283
66.17374552180367,101.66796901772716,0.6230550225254582,44.298335431037586,Machine_C,Overload,Critical,2028-10-03 07:00:00,0,0,0,0,67.8451254866461,107.9782911404333
67.10329715212092,109.69665993689276,0.47012319981832074,44.51850497454328,Machine_B,Overload,Good,2026-07-15 05:00:00,0,0,0,0,64.91964689694181,103.15462331220073
72.95211030625731,91.45649118665526,0.585875472880535,61.48721314003166,Machine_A,Overload,Requires_Maintenance,2024-06-01 19:00:00,0,0,0,0,72.06293351730535,82.81093393455221
75.77506688780218,111.48725777897002,0.7090689934100552,53.110834438295,Machine_A,Normal,Good,2029-04-13 16:00:00,0,0,0,0,77.20150324141088,115.56142687707934
60.81811106339633,108.36740177852116,0.5870477837252388,73.42050444722813,Machine_A,Underload,Good,2029-06-29 05:00:00,0,0,0,0,60.68376602518409,113.45602414158566
68.93077076029334,102.4062155651302,0.5297729197183262,46.79567697194437,Machine_C,Underload,Critical,2027-02-15 18:00:00,0,0,0,0,70.77538038314238,94.74476271526306
62.17834836775453,97.37760643958147,0.5268223846050514,58.57818048082175,Machine_B,Normal,Good,2026-10-11 03:00:00,0,0,0,0,57.79626929774096,103.33490496500272
71.31288929948721,73.25151854060448,0.4694706171315962,57.22294243543266,Machine_A,Normal,Requires_Maintenance,2028-07-30 12:00:00,0,0,0,0,74.27256649669408,67.95195614792488
72.34633794904263,105.96301098192912,0.5266708934610868,54.33680708685628,Machine_A,Underload,Good,2024-04-21 22:00:00,0,0,0,0,68.3441888918863,108.29121889110907
58.489939099324005,87.5280183712169,0.41418160181669145,64.0527751908722,Machine_A,Underload,Good,2026-07-31 06:00:00,0,0,0,0,56.79748876334032,96.26280910275065
73.64119053652932,88.40976279773493,0.5851183355042631,54.57497750412422,Machine_B,Underload,Critical,2026-04-14 18:00:00,0,0,0,0,75.18068948298198,89.1777335014932
68.29530409721617,108.43116212041343,0.7036858370287142,45.50653049750993,Machine_B,Normal,Critical,2027-02-05 09:00:00,0,0,0,0,67.46643785615943,120.01136089646876
66.77542691511862,109.84963586494975,0.3907452169441378,54.801764688546086,Machine_B,Underload,Critical,2027-08-07 14:00:00,0,0,0,0,64.35346921006968,115.00228037363759
74.66478983074686,88.25818971293128,0.6199085461698023,58.050387632368796,Machine_B,Overload,Requires_Maintenance,2029-06-14 16:00:00,0,0,0,0,74.75068310966729,85.76020272960112
63.89643787042921,105.24092321396135,0.5427992134204407,58.75267955357198,Machine_C,Underload,Good,2024-03-27 21:00:00,0,0,0,0,64.29079873374386,103.32901047546925
65.73027421608278,99.87647246569715,0.6170392369304957,61.090073627951874,Machine_B,Normal,Critical,2027-04-09 23:00:00,0,0,0,0,65.12526083577035,107.13811435191776
68.11766736459069,94.23090001810137,0.6451191600318272,39.19847477456741,Machine_B,Overload,Requires_Maintenance,2027-12-02 13:00:00,0,0,0,0,64.23005386133208,95.38962194800942
72.76498319996219,100.02129701205422,0.3960362075245081,52.015122942834466,Machine_A,Normal,Requires_Maintenance,2028-01-05 05:00:00,0,0,0,0,72.43159507797516,96.59997123227359
71.7988285208301,110.24726805909735,0.424980447227851,54.8661250835962,Machine_B,Overload,Requires_Maintenance,2026-04-22 02:00:00,0,0,0,0,71.19079549913096,107.83912853661505
66.18446823277262,110.98305015989902,0.5695012269497353,51.825095613599196,Machine_B,Normal,Requires_Maintenance,2025-05-24 21:00:00,0,0,0,0,64.37385757853507,110.1846096858525
66.93571002662796,98.55102551078434,0.465023474529138,47.5636132479848,Machine_B,Overload,Requires_Maintenance,2026-03-25 17:00:00,0,0,0,0,67.6572198305749,96.79594071820723
74.97205140608816,88.37473461194898,0.338633043196378,59.38292847732661,Machine_A,Overload,Good,2025-10-29 11:00:00,0,0,0,0,73.30632619441329,98.14068403388659
79.82929946389369,103.01223035622947,0.5048687068050705,45.13688714072052,Machine_C,Overload,Critical,2029-03-05 23:00:00,0,0,0,0,77.65982867185909,113.20753114755775
69.74365192632831,126.01261893402068,0.4656570959709309,26.46888546260945,Machine_A,Underload,Good,2027-07-04 09:00:00,0,0,0,0,67.48347819638165,127.85840169089664
69.96698044758318,112.90762322362875,0.46268669318027195,45.48162163623202,Machine_B,Underload,Critical,2025-12-05 06:00:00,0,0,0,0,65.60073845936412,114.54973852432698
66.79442869887677,100.90222126977996,0.3976036123336974,47.16156055356336,Machine_B,Overload,Requires_Maintenance,2024-08-24 08:00:00,0,0,0,0,66.93901128404794,101.04140744979796
66.30185475765705,100.84496035974702,0.5275829784561242,47.845881506701566,Machine_B,Underload,Requires_Maintenance,2026-08-09 15:00:00,0,0,0,0,67.53737120947883,106.86817789418862
60.95828972987883,92.57938185361552,0.3770255650952568,54.029694297575595,Machine_B,Overload,Requires_Maintenance,2025-12-19 18:00:00,0,0,0,0,57.3574872087222,90.23424299284304
64.17694863137014,108.03056480631633,0.5243930874116591,57.37066431730703,Machine_C,Normal,Critical,2026-12-16 11:00:00,0,0,0,0,66.03378317605039,114.8865977559576
73.33337389977979,98.51997932957755,0.38644481029442934,46.913571735301666,Machine_A,Normal,Requires_Maintenance,2027-06-29 01:00:00,0,0,0,0,70.6799547710076,99.0527115338638
63.558242903979796,80.14301721993601,0.7477025055143555,60.90749264352091,Machine_B,Overload,Critical,2025-08-20 04:00:00,0,0,0,0,63.21915614023432,81.90995656269405
76.25689951203788,90.90111398007649,0.6758461931573966,49.45767256930788,Machine_B,Overload,Requires_Maintenance,2028-03-05 05:00:00,0,0,0,0,74.1683715007645,82.60893889247477
63.44131653877437,91.58915459732657,0.5360992072416201,39.58665819746431,Machine_B,Underload,Requires_Maintenance,2025-07-05 03:00:00,1,1,1,1,59.57802647971675,95.30222625565519
74.24745302523093,85.36756127573278,0.5442132304343927,44.58228063276973,Machine_A,Normal,Requires_Maintenance,2027-11-06 08:00:00,0,0,0,0,71.75904542423062,97.47114643597537
66.70875793833076,118.52869992053925,0.4152753542290549,61.08558094953416,Machine_A,Overload,Requires_Maintenance,2024-05-06 07:00:00,0,0,0,0,64.75152883943461,111.55407037834036
66.00128555944734,95.04004042349871,0.4391560634022348,58.07957854714896,Machine_C,Underload,Good,2025-08-02 07:00:00,1,1,1,1,66.63068372246941,94.68868623373454
63.35320470532968,85.30027069097486,0.6646411740288146,29.784631237310755,Machine_B,Overload,Requires_Maintenance,2025-05-14 04:00:00,0,0,0,0,62.78726493136548,82.61767990825147
70.71714468518662,97.44771951019291,0.49842532624381425,63.64791263173533,Machine_B,Underload,Good,2025-03-23 13:00:00,0,0,0,0,73.0377253984746,98.9970898065315
73.81330093583136,104.25247609824571,0.5174163986464506,49.984251117479864,Machine_B,Normal,Critical,2028-08-10 01:00:00,0,0,0,0,75.22761732535959,96.00873411400923
63.986544855525665,100.95093750448167,0.7588614749647428,70.61103797548571,Machine_C,Underload,Critical,2025-12-27 17:00:00,0,0,0,0,64.06721376003017,96.5923687156179
67.5498173445241,96.27158851758,0.44666311398163944,38.071177467927775,Machine_A,Normal,Good,2028-11-14 06:00:00,0,0,0,0,68.2103950141864,88.48909392759211
72.11617401259063,112.73756511399617,0.48264731753415074,55.192908433295365,Machine_B,Normal,Critical,2026-05-08 16:00:00,0,0,0,0,70.40891260286229,110.18561411636043
64.00920793762495,84.1797297487127,0.4153482048732564,33.495022425112566,Machine_A,Overload,Good,2026-05-11 05:00:00,0,0,0,0,65.21601254252978,73.09886920073825
69.97128202242041,98.50823739424642,0.48647495499291754,60.92652536974777,Machine_B,Underload,Requires_Maintenance,2026-10-14 00:00:00,0,0,0,0,68.2429960725294,90.30463206556325
64.67491225392679,120.39059871264006,0.591148165086723,36.27798390287853,Machine_C,Normal,Critical,2026-07-31 09:00:00,0,0,0,0,64.15889529077245,123.04290816103799
65.59019617866413,120.7025259451903,0.5026035417696926,33.00691976160351,Machine_C,Overload,Requires_Maintenance,2024-12-21 10:00:00,0,0,0,0,64.20298585286635,123.75049023924421
69.52425091700584,108.25747286768723,0.4056999417525503,63.06305001607468,Machine_C,Normal,Requires_Maintenance,2026-08-16 06:00:00,0,0,0,0,72.77259252689211,111.6338474655858
78.05242367661602,95.27183852728858,0.5617784075497605,61.14827655452333,Machine_C,Underload,Critical,2026-08-09 18:00:00,0,0,0,0,77.43333208541084,91.04137278305645
78.77359619802849,100.5549455116658,0.46535254561045075,46.016254292440564,Machine_B,Overload,Critical,2028-12-13 01:00:00,0,0,0,0,78.13848262098918,94.46384978153394
67.14223919903696,115.24557930928512,0.4229209254866077,65.77368348469997,Machine_A,Overload,Good,2027-10-20 20:00:00,0,0,0,0,68.73157046442722,114.39845660605263
71.25989405453022,94.91255880242252,0.5163302835683502,44.509683657348546,Machine_B,Underload,Good,2026-10-23 09:00:00,0,0,0,0,72.84247050055225,98.53280054931268
72.48714398532277,108.25200459589338,0.6305195115015293,45.77166061958931,Machine_A,Overload,Good,2029-08-17 00:00:00,0,0,0,0,68.26406933983004,109.51959794378708
68.00417564492601,102.22773656703514,0.5439824345238773,63.31092002086296,Machine_C,Normal,Good,2027-10-30 01:00:00,0,0,0,0,69.493114255834,95.72470088563921
70.54673509011056,107.38808013863864,0.4298850710368777,65.72211724538701,Machine_A,Underload,Good,2027-01-14 23:00:00,0,0,0,0,69.82032113389998,112.46178908346968
67.5316092094045,91.30600425129016,0.42074666638820285,66.73838443670213,Machine_B,Underload,Critical,2028-01-18 16:00:00,0,0,0,0,66.4099742965624,91.89119767960952
83.84186802812971,114.18764717499384,0.4699937819834574,58.048773456497806,Machine_A,Normal,Good,2025-01-20 18:00:00,0,0,0,0,83.8437110545698,123.41374921377411
66.64492577168774,115.62303597807382,0.42049990975232737,57.79974222959799,Machine_C,Normal,Good,2025-02-22 20:00:00,0,0,0,0,65.42856521415024,115.52604436546895
70.5750260007087,110.96640125711701,0.4003997711279245,48.939838665254214,Machine_B,Underload,Requires_Maintenance,2028-07-16 23:00:00,0,0,0,0,67.14742709295817,111.5160796291435
75.36270899786379,110.57568697693154,0.5318767094561511,73.54089643034814,Machine_A,Underload,Critical,2024-10-06 14:00:00,0,0,0,0,77.02579406322565,114.58465925343819
63.0117006273689,99.92209269590136,0.5327167910470937,57.438186558013555,Machine_C,Underload,Critical,2029-04-30 17:00:00,0,0,0,0,63.347916132443736,101.75999177902074
67.69651808936692,101.1479503196904,0.5178594123709788,45.10768568860838,Machine_A,Normal,Requires_Maintenance,2029-05-26 05:00:00,0,0,0,0,66.42619754463452,110.21004367630215
66.76502415005358,105.28890839637609,0.2850018433791352,28.505704251285668,Machine_B,Normal,Critical,2028-03-15 11:00:00,0,0,0,0,69.3828893321208,106.65410350949638
68.30234921667007,85.99816503242025,0.4199510290869492,45.323818869568186,Machine_B,Overload,Good,2024-12-25 10:00:00,0,0,0,0,69.48718394228374,93.58931388507588
64.5753934726121,100.44517415696234,0.5865593010821987,50.51186328087678,Machine_A,Overload,Requires_Maintenance,2028-05-07 21:00:00,0,0,0,0,63.862527818534176,99.72976605045164
70.0779228628483,98.28778982793649,0.4394187366829619,35.773551674012744,Machine_B,Normal,Requires_Maintenance,2026-11-07 15:00:00,0,0,0,0,72.55860552932009,98.44970229714804
63.47591554783526,109.22615306073266,0.4175019574140163,49.33839329225544,Machine_C,Overload,Good,2024-10-10 17:00:00,0,0,0,0,62.03050582771938,118.09761401522327
72.13078279823092,108.38492227009537,0.5603550789107505,50.41250774013627,Machine_B,Underload,Critical,2025-04-14 22:00:00,1,1,1,1,74.61539568104821,108.76177112757495
71.50895949909733,120.60495991643126,0.5301559125254117,50.81376915576493,Machine_C,Overload,Good,2024-03-05 11:00:00,0,0,0,0,70.82482407100633,123.67637827587872
69.5922460245511,100.9461049938334,0.4017661995026704,46.03190030908528,Machine_B,Normal,Requires_Maintenance,2026-05-30 16:00:00,0,0,0,0,67.74027755271528,89.51063619364318
70.95446371754734,114.23698125303444,0.5069515713988241,31.294665083237724,Machine_A,Underload,Requires_Maintenance,2027-05-15 05:00:00,0,0,0,0,69.51161584398893,113.46318567076939
70.47989581618216,92.12790918514675,0.6605721291685508,57.62046930206237,Machine_A,Normal,Requires_Maintenance,2027-04-30 08:00:00,0,0,0,0,70.67779252182542,96.08764655683778
70.48835188374167,99.2930951728592,0.44633073824877106,37.403654579575914,Machine_C,Normal,Requires_Maintenance,2024-06-07 21:00:00,0,0,0,0,69.39057605178041,103.74453020063838
71.42209205699244,103.5108295307361,0.558433289119088,40.51397519547803,Machine_A,Underload,Requires_Maintenance,2028-04-23 07:00:00,0,0,0,0,75.31544628663777,102.88005791870471
66.72829064472448,115.27920111740696,0.49397090756948486,51.74082171558767,Machine_A,Underload,Requires_Maintenance,2025-10-04 22:00:00,0,0,0,0,67.07163192540156,111.08944578928825
75.20832561307824,103.36348943771408,0.29290774677850534,54.944186332668295,Machine_C,Underload,Critical,2027-12-30 11:00:00,0,0,0,0,79.34062310084822,98.19470539063838
74.94527008767673,110.48635682296197,0.5802090105749943,43.08348153986875,Machine_A,Normal,Requires_Maintenance,2029-06-28 16:00:00,0,0,0,0,78.17901411055851,103.10021994804171
72.08729515681583,110.47519344031926,0.3974006053143729,38.907257063053066,Machine_A,Normal,Critical,2025-08-04 18:00:00,0,0,0,0,73.0872818043403,102.14288374780703
67.85560070113154,110.27378953114727,0.5308704447960354,36.91119786286988,Machine_A,Normal,Good,2029-01-02 09:00:00,0,0,0,0,65.06785217730642,110.30229364472959
69.99777288393763,103.48033798277758,0.4292551341603977,62.375570431917225,Machine_C,Underload,Requires_Maintenance,2029-08-19 00:00:00,0,0,0,0,68.0181634583138,103.86386440867733
66.87007603248281,107.62671745664818,0.4374985902260775,45.26888617589696,Machine_A,Underload,Critical,2027-04-23 12:00:00,1,1,1,1,66.46305847049788,111.7672890366151
69.60202019768151,103.08296767731747,0.5932738175502764,44.62067159933008,Machine_A,Overload,Critical,2029-01-24 22:00:00,0,0,0,0,68.53657571957025,104.00613276274812
63.76829853189563,86.38980803545444,0.6381509080689584,44.740823402397865,Machine_B,Normal,Critical,2025-07-10 17:00:00,0,0,0,0,61.67415260703029,89.4029099517588
78.25286481616423,101.06552757295621,0.5553710552033823,44.51061840868808,Machine_B,Overload,Requires_Maintenance,2024-10-09 00:00:00,0,0,0,0,74.95256154801763,99.71937913516823
73.94342272314465,109.10054504612563,0.5390188791694274,51.815752677210114,Machine_A,Overload,Requires_Maintenance,2028-03-30 18:00:00,0,0,0,0,70.41379395565633,111.77660745250348
66.81346126485603,102.02980960841106,0.4125718352871085,33.15376746870274,Machine_A,Overload,Requires_Maintenance,2024-04-29 14:00:00,0,0,0,0,67.33220013024189,93.94663459895003
71.33848127179331,95.54428899338129,0.583521494808804,44.21796163639448,Machine_A,Overload,Good,2025-08-22 02:00:00,0,0,0,0,70.36061617098427,93.56481118931235
80.29697494729717,113.13580570818054,0.3820905269546201,59.45792362068848,Machine_A,Underload,Critical,2028-11-06 05:00:00,0,0,0,0,81.17221731583832,112.99314731873739
73.69879645348635,98.59244993138128,0.558243281682194,55.80294058318118,Machine_A,Underload,Critical,2025-08-07 12:00:00,0,0,0,0,77.90024450339227,93.85342307153842
65.16295975568893,86.42682078019497,0.6218945171628849,50.51376258973157,Machine_C,Underload,Good,2027-12-27 06:00:00,0,0,0,0,66.41086387990796,88.26574390345223
68.9680047127973,107.29737032037224,0.4687564054401507,56.065228406762714,Machine_C,Underload,Critical,2026-09-17 10:00:00,0,0,0,0,69.49893765183195,106.09789802535308
63.08857047931985,91.93800136592712,0.5083264146421238,62.784317589742095,Machine_C,Normal,Good,2026-09-24 12:00:00,0,0,0,0,64.62327281432081,91.64304375148083
70.62788226735772,104.51617199045963,0.49735047061250204,45.406486487722,Machine_A,Overload,Requires_Maintenance,2024-02-17 15:00:00,0,0,0,0,70.043353600739,94.89896782505497
76.94148262400257,79.8248604457525,0.5049204883318719,55.45257988902917,Machine_A,Overload,Critical,2028-06-11 02:00:00,0,0,0,0,77.65325016321724,78.35366387900987
71.64117783080127,112.41878521601022,0.5556347072752553,56.973412573060415,Machine_C,Normal,Good,2027-02-18 07:00:00,0,0,0,0,73.35427538347582,119.08850014584615
58.66973952925358,124.13926930562437,0.5959494024379048,46.021527421400904,Machine_B,Normal,Critical,2024-09-02 08:00:00,0,0,0,0,58.72182795147822,120.50819519174381
68.28605049488611,110.24410832036654,0.38142525889302537,38.96897850947859,Machine_B,Overload,Requires_Maintenance,2028-11-26 14:00:00,0,0,0,0,67.37438800453275,105.36823886751617
64.22179242688595,87.46701073234945,0.5660313195961509,53.46857118544433,Machine_C,Normal,Critical,2026-10-02 01:00:00,0,0,0,0,65.15307187775359,96.31967006860499
68.14348545669888,103.76548265839355,0.405602092012018,38.53318333948046,Machine_B,Normal,Requires_Maintenance,2029-05-11 18:00:00,0,0,0,0,65.33540101489649,101.6193431664578
65.7127104514698,90.88708553657894,0.6533810046601346,46.689913538448366,Machine_A,Underload,Critical,2027-08-12 23:00:00,0,0,0,0,68.01371625420742,91.0003904738798
60.35786630106464,106.9457575894944,0.5627179014746835,45.10231130514127,Machine_A,Overload,Critical,2029-03-07 07:00:00,0,0,0,0,64.3184424287777,109.41462047283223
80.22827273838577,95.91164497207382,0.5805126735335299,48.582093512531635,Machine_B,Normal,Critical,2025-01-05 15:00:00,0,0,0,0,80.93271174980417,95.91199654063628
66.6799511113876,92.74426075190576,0.5674718438767193,54.85306907154193,Machine_A,Underload,Requires_Maintenance,2026-11-09 02:00:00,0,0,0,0,66.37281131721983,88.78235800471643
61.03053751066055,91.57712260201495,0.45067635083315594,51.909841172561265,Machine_B,Overload,Critical,2024-05-20 02:00:00,0,0,0,0,61.034351720275716,95.66274001691065
73.38124088617307,111.9709247985969,0.5098168665326395,39.704093256550614,Machine_B,Normal,Requires_Maintenance,2027-04-09 04:00:00,0,0,0,0,71.58352684534042,121.50625231833892
65.30422215114659,98.38632250798554,0.541291554679545,52.47410454490709,Machine_B,Normal,Critical,2024-10-21 09:00:00,0,0,0,0,64.63104020536038,97.77860481021877
74.68782006879114,103.91630223840254,0.5265735443295114,53.89251653117449,Machine_B,Normal,Requires_Maintenance,2028-07-05 04:00:00,0,0,0,0,71.62822251658743,106.04456880706563
78.57595905460659,119.46982143064798,0.5877034912835492,62.71570265626866,Machine_B,Underload,Critical,2027-12-09 17:00:00,0,0,0,0,76.9122940669107,124.20332622231734
67.2424213494851,89.90741619364692,0.3813456897758398,52.464791941609796,Machine_B,Overload,Requires_Maintenance,2025-05-25 23:00:00,0,0,0,0,66.66470024685007,81.60649251724085
65.64538365064995,88.94422962298538,0.39749725552967113,30.307464033392158,Machine_B,Underload,Good,2025-08-08 22:00:00,0,0,0,0,64.03335262473817,82.17964199930738
71.08277369189103,97.08202760689268,0.6203159833246895,55.41019370853156,Machine_B,Normal,Requires_Maintenance,2025-03-24 23:00:00,0,0,0,0,70.34858386593402,92.99401375122898
76.81688256769169,106.75851650001226,0.4856719679126367,61.26972013873587,Machine_C,Overload,Requires_Maintenance,2024-08-08 07:00:00,0,0,0,0,79.70016541058689,110.00424864565798
64.73537690268768,114.68645739383741,0.31909940868276304,39.14135390778314,Machine_A,Normal,Good,2028-01-07 08:00:00,0,0,0,0,65.97002338125026,119.4144363339968
76.03057294597266,94.21008984413662,0.45187251630010694,41.17960470839109,Machine_C,Overload,Requires_Maintenance,2026-11-18 13:00:00,0,0,0,0,76.41067659399104,90.66393759139903
79.76828373988361,99.23809112065273,0.4323977206809234,51.452675116608056,Machine_C,Overload,Requires_Maintenance,2026-08-11 08:00:00,1,1,1,1,80.83727015044347,102.35056263634905
78.814898262687,102.96056208491547,0.5438548866965901,57.91081993891045,Machine_C,Normal,Critical,2025-01-06 12:00:00,0,0,0,0,73.6168697225472,98.38463247214388
75.24101983837637,105.77065157424883,0.42672476457265224,53.436483414124915,Machine_B,Underload,Critical,2024-12-20 10:00:00,0,0,0,0,77.6818719745373,107.41162918864511
69.58281015104819,106.06656218603098,0.39373652542781895,47.54967558658685,Machine_C,Overload,Requires_Maintenance,2024-04-09 18:00:00,0,0,0,0,70.69084864531197,115.17973235909457
69.41755823684483,98.16572879363663,0.5248578489214603,45.016620850685094,Machine_A,Underload,Requires_Maintenance,2025-04-08 02:00:00,0,0,0,0,70.64154946336686,102.43951082957591
66.46596102768099,97.18950103001839,0.7115511998411737,35.08329900426814,Machine_C,Normal,Requires_Maintenance,2029-05-11 01:00:00,0,0,0,0,67.6542036763785,105.80809941598825
71.2024382473388,108.37966415788755,0.470888590004652,57.19022995072508,Machine_A,Underload,Requires_Maintenance,2025-09-28 15:00:00,0,0,0,0,73.23033800923302,100.24628712824581
64.23170324286716,91.6643981861881,0.49597687129759194,48.04457126780636,Machine_A,Underload,Good,2026-01-17 02:00:00,0,0,0,0,62.003801579881255,94.67559030088884
64.64892606121462,111.17518089061775,0.5736772792683049,48.82069048334719,Machine_B,Normal,Requires_Maintenance,2029-05-13 12:00:00,0,0,0,0,65.96194088103996,114.10571108662224
71.89176984676364,103.67924927109206,0.32049031042920956,47.92325722383798,Machine_B,Underload,Critical,2026-04-13 05:00:00,0,0,0,0,71.83488783925716,96.11231679176149
73.51015161833664,97.07117806162717,0.5237918797793258,55.85933728856037,Machine_B,Underload,Requires_Maintenance,2025-01-21 19:00:00,0,0,0,0,72.82748097112542,92.82313014567988
69.24142783211386,105.7722146954623,0.42327260999807026,42.271670193522034,Machine_C,Normal,Requires_Maintenance,2024-06-02 17:00:00,0,0,0,0,69.13305844725103,103.91537587068719
76.40805555762927,107.81233012497489,0.397367299502062,43.182958437273015,Machine_B,Normal,Requires_Maintenance,2027-02-20 22:00:00,0,0,0,0,78.67775985114616,105.51391981296662
63.92881570201034,121.72373272012601,0.561060552600668,51.52936577806511,Machine_C,Normal,Good,2027-07-26 06:00:00,0,0,0,0,65.97618194690678,122.31743905356903
71.46084414103663,118.02635639760081,0.5353407257678569,44.925240892203234,Machine_B,Normal,Critical,2025-01-27 14:00:00,0,0,0,0,72.64203442376053,116.82964739217793
65.5611524423073,96.21449235196893,0.6219299791268323,42.45091687854708,Machine_A,Overload,Good,2024-06-26 11:00:00,0,0,0,0,67.07380060438281,105.32486091118793
77.52192418778444,94.52046599748964,0.46471982022845004,55.091156510325156,Machine_C,Underload,Good,2027-11-04 06:00:00,0,0,0,0,79.12407131421548,98.22790287288989
71.23091972147984,118.00234137335063,0.47012149462183794,40.00873123734277,Machine_B,Normal,Good,2025-08-28 16:00:00,0,0,0,0,70.65172557868118,114.97869888406929
75.72263577719652,117.92144193464728,0.6365199939851642,36.04845671345368,Machine_A,Underload,Good,2028-11-28 23:00:00,0,0,0,0,76.61366016711392,113.84340177944472
69.73368720003157,115.52801233205368,0.474907229324443,60.61535158770377,Machine_C,Underload,Requires_Maintenance,2026-11-04 16:00:00,0,0,0,0,64.81773032579399,109.3759865068919
74.98468860400898,94.21782538128886,0.6604496157065619,44.09366486595595,Machine_B,Overload,Requires_Maintenance,2027-06-05 22:00:00,0,0,0,0,73.92902734444854,96.04357593218222
71.01623865652701,90.86241135464306,0.5807338772708976,45.643026812024424,Machine_B,Underload,Critical,2025-08-13 05:00:00,0,0,0,0,69.39990189087217,90.72871344060384
69.92218455564853,112.07458959717232,0.42513486503158815,67.8697289201604,Machine_B,Overload,Critical,2024-10-30 17:00:00,0,0,0,0,69.6846057261531,116.80741857037806
74.25448981083986,111.23744180433104,0.5524325472995207,65.47513607270325,Machine_B,Normal,Requires_Maintenance,2024-03-26 20:00:00,0,0,0,0,75.09793226621673,113.30424181761174
79.503909700553,109.48161534199447,0.2615060507385974,65.12465453447439,Machine_C,Underload,Critical,2028-10-29 23:00:00,0,0,0,0,80.76282089494084,114.07044246153635
66.38415780585304,96.30219306335454,0.4374068714890058,31.27931001069093,Machine_C,Normal,Critical,2025-01-26 00:00:00,0,0,0,0,64.15564171054852,94.05963559349108
62.91840577217644,102.74244246499485,0.444058248867477,32.95614681826324,Machine_A,Overload,Critical,2028-10-27 18:00:00,0,0,0,0,64.76816112246989,110.66354077490443
73.71488080610546,90.03409295410906,0.4021881967701025,42.328596097091975,Machine_C,Overload,Requires_Maintenance,2028-12-01 00:00:00,0,0,0,0,71.65983563474612,86.38002893470346
68.1752284789169,109.21502482127008,0.30863210740084984,73.61044165206161,Machine_B,Underload,Critical,2028-03-07 20:00:00,0,0,0,0,68.33849964746425,107.42833714275164
68.17876166095712,117.73699927818163,0.6822695711079951,48.256090672831334,Machine_B,Normal,Requires_Maintenance,2029-03-06 23:00:00,0,0,0,0,69.90889784181007,115.71235841365635
64.2461956647904,98.00584797906141,0.5499903932902703,54.60559805243693,Machine_A,Normal,Critical,2029-01-03 12:00:00,0,0,0,0,64.49999640888194,97.73805122139788
63.54096273166442,106.69920346798804,0.5084593391119853,41.141551431946866,Machine_A,Underload,Requires_Maintenance,2025-11-15 13:00:00,0,0,0,0,59.36503124975785,112.44180979716066
65.2435060175174,99.76132328055003,0.5213421644834545,44.10540651990107,Machine_C,Normal,Critical,2027-02-06 07:00:00,0,0,0,0,60.560268735116345,91.98196063179404
72.96164773506672,114.99645893903131,0.4771937216369718,33.259204836049946,Machine_A,Overload,Good,2024-10-24 04:00:00,1,1,1,1,75.71183731951021,125.32508121802175
68.1117791885897,99.81638674985078,0.4709325254284125,47.339641601370964,Machine_A,Overload,Good,2027-11-18 14:00:00,0,0,0,0,65.27866158468446,100.40063330834079
74.29331719538787,90.02361432537202,0.501034565342555,46.36129979146693,Machine_A,Underload,Critical,2026-01-14 02:00:00,0,0,0,0,76.00294351022205,84.75920217727625
79.17000209140204,105.20567525509576,0.4177975048472125,54.43601837628006,Machine_C,Normal,Critical,2026-11-09 14:00:00,0,0,0,0,81.79148408533278,97.9502720378292
67.5638952916589,98.03008175013255,0.4733288340743952,42.74201628351349,Machine_A,Underload,Requires_Maintenance,2025-09-26 01:00:00,1,1,1,1,66.56007171610649,104.95758782290442
68.33858278511643,106.90799215051575,0.47973889001206177,59.76426334542907,Machine_C,Overload,Critical,2029-06-13 18:00:00,0,0,0,0,64.47337871260761,108.3309342536096
72.55077096520355,104.03156547760307,0.4250313837958574,46.578070786267205,Machine_C,Underload,Requires_Maintenance,2027-10-14 23:00:00,0,0,0,0,73.07892134039002,101.11229813866953
65.71954930294659,95.60572905400944,0.6779725726264262,48.26872284926723,Machine_B,Overload,Good,2029-08-01 10:00:00,0,0,0,0,66.51905633744778,95.30382450820149
62.07187146615204,113.29680445061896,0.5601546899928165,72.01246966037715,Machine_B,Normal,Requires_Maintenance,2024-09-07 07:00:00,0,0,0,0,63.863055779129944,111.00523547618077
65.40636682497276,95.1416628799306,0.5853923014696553,25.9256430776582,Machine_A,Normal,Critical,2027-01-19 00:00:00,0,0,0,0,64.91924771312252,101.12822338975212
66.6367707751822,82.14941131514344,0.5350903963982698,30.35167066620913,Machine_B,Underload,Requires_Maintenance,2027-08-24 09:00:00,0,0,0,0,62.95332224590744,79.13064415419193
77.94049666180209,88.17611976554308,0.495638681089131,54.23984296447725,Machine_C,Underload,Good,2027-04-26 08:00:00,0,0,0,0,82.21771367441028,85.50362545865428
76.42026699523718,105.1124775808331,0.5484262285504004,50.28250578237236,Machine_C,Normal,Requires_Maintenance,2027-06-18 15:00:00,0,0,0,0,75.79800152173044,107.37914431104733
